BASIN,y1,y2,ychange,lsr,dist_cent,jaccard,sorensen,uniq_y1,uniq_y2
TWN,2008,2010,2,4.097874766755925,1.0304368134488064,0.013183857144742092,0.026024609554865148,0.20348837209302334,0.9867715877281225
TWN,2008,2011,3,-3.3031038158608323,0.6069329496984515,0.0037392305455773204,0.007450601574165595,0.9961377241262835,0.8949579831932772
TWN,2008,2012,4,0.6083716959826595,0.5897288270542399,0.09102706390109248,0.16686490539586574,0.7632656670875064,0.8711605754276828
TWN,2008,2013,5,3.1956284379285105,0.9587347584233944,0.03102989180661391,0.060192031391528386,0.2347931873479319,0.9686718296895709
TWN,2008,2014,6,-1.6622715740053065,0.9160238192164347,0.07281787877238985,0.13575068091839465,0.919248194621599,0.5743353228431904
TWN,2008,2015,7,-3.814250490959499,0.8088292307820802,0.002882033691816329,0.005747502886669465,0.9970628701580609,0.866822429906542
TWN,2008,2016,8,0.9370438857370986,0.62253151272594065,0.10968569982440902,0.19768786754982087,0.6488643390465901,0.8624305663707627
TWN,2008,2017,9,-1.0145834419298576,0.28685043817316647,0.26230385767378517,0.4155954306551313,0.7168645117021883,0.21905167518455426
TWN,2008,2018,10,-0.8445313280716192,0.48923808819879233,0.17722211414927938,0.3010852616837717,0.7847603597877855,0.49916167664670663
TWN,2008,2019,11,-0.7585274111810607,0.3855792202616715,0.195226743008945,0.3266773340721409,0.7601607511629442,0.487912087912088
TWN,2008,2021,13,-5.633065157974312,0.4867952654415828,0.0011896933803369157,0.0023765593837070578,0.9988074691274934,0.6666666666666666
TWN,2008,2022,14,-4.968271431726385,0.8537818657833582,0.0013320320961090627,0.0026605202937944415,0.9986604876807811,0.8074074074074074
TWN,2008,2023,15,3.182239759743303,1.5607651880864164,0.020725534024569375,0.04060941621172475,0.4903381642512077,0.9788527964077633
TWN,2009,2010,1,6.796934000607325,0.5567901871019613,7.283225610042004e-4,0.0014555849866231842,0.34782608695652173,0.9992713944203923
TWN,2009,2011,2,-0.6040445820094327,0.25659419964506713,0.00409270643641855,0.008152048929712467,0.9936960352147984,0.9884668747832119
TWN,2009,2012,3,3.307430929834059,0.3190346779448657,0.005754963826162481,0.01144406745807955,0.8379814077025232,0.9940684820040245
TWN,2009,2013,4,5.89468767177991,0.5206595359373889,9.496824456126488e-4,0.0018975628091360136,0.6545454545454545,0.9990486056169348
TWN,2009,2014,5,1.0367876598460932,0.6563720166627167,0.009755821341529162,0.019323129682120355,0.9630914388788677,0.986912522290655
TWN,2009,2015,6,-1.1151912571080997,0.6221326113030233,0.0041216626874868954,0.008209488631995944,0.9945495047158633,0.9833751637066422
TWN,2009,2016,7,3.636103119588498,0.47476197724505664,0.004374709333759152,0.008711309221756624,0.8303747534516764,0.9955295527834955
TWN,2009,2017,8,1.684475791921542,0.5077260757043631,0.006518227708144753,0.012952031128113484,0.9586206896551724,0.9923224137003056
TWN,2009,2018,9,1.8545279057797803,0.3916034569706687,0.007999132468331727,0.015871308239609097,0.9413659793814434,0.990822203171106
TWN,2009,2019,10,1.9405318226703387,0.4574361259291128,0.0076170637133698696,0.015118965304733358,0.939807976366322,0.9913547674122135
TWN,2009,2021,12,-2.9340059241229124,0.43382374839764565,0.00112632298075803,0.002250111609101459,0.9988151097208399,0.9777207421803786
TWN,2009,2022,13,-2.2692121978749857,0.7547081804010157,0.0010752619441846544,0.0021482139956118624,0.9988148372110733,0.9885373681797339
TWN,2009,2023,14,5.881298993594703,1.176899528351145,9.624595948012747e-4,0.0019230683140522317,0.6545454545454545,0.9990357820499656
TWN,2010,2011,1,-7.400978582616758,0.6665053531846024,3.0523424979740833e-4,6.102822205590596e-4,0.9996946725538086,0.5
TWN,2010,2012,2,-3.4895030707732664,0.5539279795991316,0.024441447698680195,0.04771663183598401,0.9754136229329874,0.1943127962085308
TWN,2010,2013,3,-0.9022463288274153,0.5171934120434633,0.19248140046979526,0.3228249939897837,0.7731093298569003,0.44068400427502674
TWN,2010,2014,4,-5.760146340761232,0.7033954715618655,0.002713222954264244,0.005411762590046146,0.9972855934187324,0.13846153846153844
TWN,2010,2015,5,-7.9121252577154255,0.5890219295496708,2.615978547390667e-4,5.230588783976425e-4,0.9997383747690213,0.28571428571428575
TWN,2010,2016,6,-3.160830881018827,0.6684739609011419,0.03302463246938858,0.06393774442811691,0.9666759511492082,0.21387940841865766
TWN,2010,2017,7,-5.1124582086857835,0.9765481056936115,0.00528903216442846,0.010522410958848238,0.9947071154176634,0.12096774193548387
TWN,2010,2018,8,-4.942406094827545,0.8181549456024472,0.00631239229627578,0.012545591894921835,0.9936824325709953,0.11486486486486487
TWN,2010,2019,9,-4.856402177936986,0.8356092380716998,0.006902779160066052,0.01371091490247784,0.9930912179284354,0.11180124223602486
TWN,2010,2021,11,-9.730939924730238,0.8776026932951094,5.9416420837118485e-5,1.1882578147159875e-4,0.9999405835791629,0
TWN,2010,2022,12,-9.066146198482311,1.067683364233753,1.1551083781801895e-4,2.3099499321084033e-4,0.999884489162182,0
TWN,2010,2023,13,-0.9156350070126226,0.8509498963862593,0.10672044323059143,0.19285889925204105,0.8649734697543046,0.6626549524611866
TWN,2011,2012,1,3.911475511843492,0.24720937814757812,0.0042182458902014245,0.008401054068604598,0.7858880778588808,0.9957154164171862
TWN,2011,2013,2,6.498732253789343,0.4192921677097204,0.0010030609359348436,0.0020041116257866077,0.33333333333333337,0.9989964357460153
TWN,2011,2014,3,1.640832241855526,0.7338748618736214,0.006805510302302209,0.013519016796518712,0.9583650672759584,0.9919303726664317
TWN,2011,2015,4,-0.5111466750986671,0.6362622762651461,0.005260060663780582,0.01046507440135904,0.9916289482649535,0.9860437671602886
TWN,2011,2016,5,4.240147701597931,0.4403471571402675,0.0034983356119400277,0.006972279848987929,0.7545126353790614,0.9964636406124087
TWN,2011,2017,6,2.288520373930975,0.45515209717109784,0.0040602355768793496,0.008087633456665187,0.956082786471479,0.9955460738993888
TWN,2011,2018,7,2.4585724877892132,0.28619490379165335,0.007345121798947574,0.014583128741082167,0.9074837949322333,0.9920845912748828
TWN,2011,2019,8,2.5445764046797716,0.41435476611159416,0.0060864000829205876,0.012099159838397483,0.9168918918918918,0.9934754899457608
TWN,2011,2021,10,-2.3299613421134793,0.3117841863018728,0.0015549466460347402,0.0031050650815352275,0.9982964068062249,0.9824912456228114
TWN,2011,2022,11,-1.6651676158655528,0.5987707329573166,0.0017219008078925417,0.0034378819241224975,0.9979559059716746,0.9891937757316436
TWN,2011,2023,12,6.485343575604135,1.1282384369550909,7.62236804405998e-4,0.0015233124839721013,0.5,0.9992371817474469
TWN,2012,2013,1,2.587256741945851,0.43272209269284334,0.04792235794305687,0.09146165759288233,0.34635761589403974,0.9508290182994992
TWN,2012,2014,2,-2.270643269987966,0.7161553929671449,0.033373891031417295,0.06459209260281697,0.9643695243754741,0.6548964218455744
TWN,2012,2015,3,-4.422622186942159,0.6293436270962095,0.0038719622505606027,0.007714055967615885,0.9960966771984705,0.6747967479674797
TWN,2012,2016,4,0.3286721897544392,0.5027471327675235,0.1397414861990668,0.24521610890043463,0.7070743491742987,0.7891289866073249
TWN,2012,2017,5,-1.6229551379125169,0.5311015319414348,0.053225717503428194,0.10107181512733038,0.9394926127527216,0.6933458397480933
TWN,2012,2018,6,-1.4529030240542786,0.44621709178102675,0.08162734223269438,0.15093431729305082,0.9068818040435458,0.6018723691003096
TWN,2012,2019,7,-1.3668991071637202,0.4851393428228251,0.07605515696192611,0.1413592165231678,0.9113044323483671,0.6520325206983523
TWN,2012,2021,9,-6.241436853956971,0.4894519284943849,0.0010699432746709133,0.0021375994391979163,0.9989291192676255,0.4499999999999999
TWN,2012,2022,10,-5.576643127709045,0.7781070356756685,9.313673886900768e-4,0.0018610015012715656,0.9990659770706357,0.7532467532467533
TWN,2012,2023,11,2.5738680637606435,1.1210898469207704,0.03399929193121231,0.06576269867208795,0.5358316896778434,0.9646117741943152
TWN,2013,2014,1,-4.8579000119338165,0.7786315110312787,0.005851521906705276,0.011634961580836612,0.9941373361340671,0.24516129032258066
TWN,2013,2015,2,-7.00987892888801,0.6426176324813776,6.017641514941176e-4,0.0012028044983598662,0.9993980547339647,0.3333333333333334
TWN,2013,2016,3,-2.2585845521914116,0.5869040805923216,0.07556913366302222,0.14051934236093125,0.922398313184569,0.25738798856053385
TWN,2013,2017,4,-4.210211879858368,0.8467161898565112,0.013228235355362172,0.026111067366224212,0.9867506801187205,0.10738255033557044
TWN,2013,2018,5,-4.04015976600013,0.6217647040535493,0.014913572770443174,0.029388852746807,0.9850470301735803,0.1501416430594901
TWN,2013,2019,6,-3.954155849109571,0.730929720949879,0.016340205400434165,0.0321549916329369,0.9836142206420586,0.1454545454545456
TWN,2013,2021,8,-8.828693595902822,0.6618672572738513,1.4646946285612906e-4,2.928960253887467e-4,0.9998535305371439,0
TWN,2013,2022,9,-8.163899869654896,0.7593165091220384,1.7083038627689856e-4,3.4160241648103655e-4,0.9998291501561599,0.39999999999999997
TWN,2013,2023,10,-0.013388678185207302,0.7679343972902842,0.1953318440961044,0.3268244631160345,0.6753488294418181,0.6709729511505853
TWN,2014,2015,1,-2.151978916954193,0.5308917064727041,0.007146597061222422,0.014191771251723734,0.992079190186128,0.9318662716885315
TWN,2014,2016,2,2.599315459742405,0.5930423915221018,0.032289578333835604,0.06255914815289042,0.5478686233403214,0.9663955891320803
TWN,2014,2017,3,0.6476881320754488,0.7840785472127256,0.0960403075413505,0.17524959051330724,0.7449139280125195,0.8665251736575804
TWN,2014,2018,4,0.8177402459336872,0.679838889088804,0.09514462767583017,0.17375719201170858,0.7163088168113294,0.8747707550240302
TWN,2014,2019,5,0.9037441628242456,0.6136257667272006,0.09433759669175347,0.1724104096888228,0.700968840010474,0.8788773559870441
TWN,2014,2021,7,-3.9707935839690056,0.7685699957327211,0.0024222240847286,0.004832742184941551,0.9975380598664991,0.8694516971279372
TWN,2014,2022,8,-3.305999857721079,1.1712926619275612,0.0021884470926125726,0.0043673365003584754,0.9977362729335839,0.9382550335570469
TWN,2014,2023,9,4.84451133374861,1.2177375127984695,0.004296462676094941,0.008556164112430284,0.45222929936305734,0.9956882431790245
TWN,2015,2016,1,4.751294376696598,0.262287351595403,0.003989463153059519,0.007947221160131478,0.536144578313253,0.9959920554222405
TWN,2015,2017,2,2.799667049029642,0.7643710049839123,0.005240241583683354,0.010425849198849682,0.9090909090909091,0.994469971566769
TWN,2015,2018,3,2.96971916288788,0.5627576618651248,0.0072030381127942255,0.014303050805507153,0.8534906588003933,0.9924814746174191
TWN,2015,2019,4,3.0557230797784385,0.5265892199164476,0.007148763205354723,0.014196042266095917,0.842164599774521,0.9925677425659858
TWN,2015,2021,6,-1.8188146670148126,0.6239194923525194,0.002841015127531129,0.005665933252978963,0.9967074754219997,0.9797030772382351
TWN,2015,2022,7,-1.1540209407668858,0.8532275823143023,0.0032540390495728656,0.006486969247899687,0.9957336301242812,0.9864716936058606
TWN,2015,2023,8,6.996490250702802,0.9174062442136665,5.590215469211942e-4,0.001117418432861492,0.3888888888888888,0.9994407795154332
TWN,2016,2017,1,-1.9516273276669562,0.5429442178596026,0.07322605191646632,0.13645969884108963,0.922078596272647,0.4514228084941978
TWN,2016,2018,2,-1.7815752138087178,0.3147280931236036,0.09434035472023612,0.17241501570021855,0.8992774999789801,0.4017884674683935
TWN,2016,2019,3,-1.6955712969181593,0.31587761999011993,0.11566071220833993,0.2073402978928979,0.8773069624563625,0.3313525749858517
TWN,2016,2021,5,-6.570109043711411,0.36570718839354177,7.542437579207457e-4,0.0015073506060558758,0.9992452683120812,0.4615384615384616
TWN,2016,2022,6,-5.905315317463484,0.6406079243594129,8.892091422291141e-4,0.0017768383035944091,0.9991091599749292,0.6730769230769231
TWN,2016,2023,7,2.2451958740062046,1.0302874179013275,0.06440095684328903,0.12100882929358499,0.36819687647893995,0.9330877567779172
TWN,2017,2018,1,0.17005211385823832,0.2995988954796468,0.2545449026442151,0.4057964001251906,0.5565930455664977,0.6259326477112321
TWN,2017,2019,2,0.2560560307487968,0.24725446188778488,0.2880279122090729,0.4472386187890626,0.4875036521317626,0.6032772975552845
TWN,2017,2021,4,-4.618481716044454,0.3034509234463866,0.0028581213204100057,0.005699951487947008,0.997121901360098,0.7083333333333333
TWN,2017,2022,5,-3.953687989796528,0.7655268331093749,0.0015626107114713732,0.0031203455375822284,0.9984098971554357,0.9171122994652406
TWN,2017,2023,6,4.19682320167316,1.502729091024317,0.010180430439421536,0.020155667507819608,0.32,0.9897705624653995
TWN,2018,2019,1,0.08600391689055843,0.19063073311624568,0.328825605649306,0.49491160352623015,0.48286424319482174,0.5254810714402526
TWN,2018,2021,3,-4.7885338299026925,0.09068068746319753,0.0034644390753924927,0.006904956350191503,0.9965187811393541,0.5818181818181819
TWN,2018,2022,4,-4.123740103654766,0.5681619771775018,0.002786130429708631,0.005556778948497688,0.9971766454268289,0.8255451713395638
TWN,2018,2023,5,4.0267710878149225,1.2353546638557282,0.011329472327681748,0.022405106619914416,0.36056338028169005,0.9885976848379358
TWN,2019,2021,2,-4.874537746793251,0.24653529872638488,0.003168641124337535,0.006317265102677384,0.9968172398410425,0.5833333333333334
TWN,2019,2022,3,-4.209744020545324,0.7173496047296328,0.0027249378506429816,0.005435065485623464,0.9972421114361787,0.8142857142857143
TWN,2019,2023,4,3.9407671709243637,1.3141104242833128,0.012973229420767687,0.025614160461448647,0.3281653746770026,0.9869440359323896
TWN,2021,2022,1,0.6647937262479267,0.5024053371692255,0.006103549893366552,0.012133045140360446,0.9821396148098475,0.9908129818567935
TWN,2021,2023,2,8.815304917717615,1.2687213391593923,1.4844368195947826e-4,2.968432994066276e-4,0,0.9998515563180406
TWN,2022,2023,1,8.150511191469688,1.1678519027017855,1.1541513487805125e-4,2.3080363152383983e-4,0.6,0.9998845648806821
WHP,2007,2008,1,4.085166008440279,0.2777319985197222,0.003750937783958256,0.007473841652869444,0.7740963855421686,0.9962002228694327
WHP,2007,2009,2,9.042850329039295,0.5302994070342678,5.9113181303063716e-5,1.1821937428282193e-4,0.5,0.9999408833241222
WHP,2007,2010,3,9.928414474003302,1.028659728602457,0,0,0,1
WHP,2007,2011,4,8.014007493158767,1.3526020771535539,2.756484651197826e-4,5.511450079640614e-4,0.16666666666666663,0.999724336337627
WHP,2007,2012,5,6.750870497791545,0.5046811462523081,4.7824882028487883e-4,9.560404153689628e-4,0.5909090909090909,0.9995214205752052
WHP,2007,2013,6,5.6970149545259225,0.4647781490043015,0.0014130575299935925,0.002822127231851617,0.578125,0.9985842008993967
WHP,2007,2014,7,6.245487691708409,0.3520252208204525,7.53234727077915e-4,0.001505335583118719,0.6111111111111112,0.9992458726466331
WHP,2007,2015,8,2.0052132068197857,1.2209232816642026,0.0038895731643704967,0.007749006002941406,0.9673469387755103,0.9956038665057133
WHP,2007,2016,9,-0.1395227804350198,1.2427596902935973,0.0019493526436479942,0.0038911201219994167,0.9963622439211182,0.9958175809043747
WHP,2007,2017,10,0.869600184344261,0.6606440806732428,0.002436608195682412,0.004861371134615965,0.9917698038692937,0.9965505677190629
WHP,2007,2018,11,5.511888779610422,0.8271320985399209,7.642980213711659e-4,0.0015274286320610619,0.810126582278481,0.9992332014447897
WHP,2007,2019,12,2.343707529640212,0.9467998567509266,6.730902445871813e-4,0.0013452749976971257,0.9923186164818838,0.9992628086988573
WHP,2007,2021,14,7.677745414757732,1.3743589294273746,2.571790960183288e-4,5.142259438732632e-4,0.4444444444444444,0.999742767980223
WHP,2007,2022,15,5.662755290547054,1.2459630316873336,5.585239081100392e-4,0.0011164242665756018,0.8387096774193548,0.9994398492323915
WHP,2007,2023,16,8.63733430248135,1.0792148891107953,1.182323823066164e-4,2.3643681012590665e-4,0.33333333333333337,0.9998817606278321
WHP,2008,2009,1,4.957684320599015,0.47655298020749265,0.006165366635288254,0.012255175619701204,0.1221374045801526,0.9938293402336034
WHP,2008,2010,2,5.843248465563025,0.8728170821668787,0.002749026997379159,0.005482981131601425,0.0517241379310345,0.9972505607326513
WHP,2008,2011,3,3.9288414847184874,1.199539464658661,0.010239367666095574,0.020271171355658136,0.4744897959183673,0.9896650834017798
WHP,2008,2012,4,2.665704489351266,0.429658589991721,0.03425159005776077,0.06623454174404099,0.49072011878247956,0.9645794117187966
WHP,2008,2013,5,1.6118489460856433,0.33522948286579723,0.08272037928194333,0.1528010017448886,0.5406748626732932,0.9083561954122107
WHP,2008,2014,6,2.16032168326813,0.2294175575831614,0.04948666318114677,0.0943064164934607,0.5438432835820896,0.9474105913209033
WHP,2008,2015,7,-2.0799528016204936,1.053938347271889,0.029403455760171306,0.05712717515302703,0.9678677889371291,0.7428108545970029
WHP,2008,2016,8,-4.224688788875299,1.1277221376505286,0.00225021569684807,0.0044903271889715326,0.9977219899158646,0.8442906574394464
WHP,2008,2017,9,-3.215565824096018,0.4989665716508276,0.004987656109219594,0.009925805712936135,0.9948379228520992,0.8713745271122321
WHP,2008,2018,10,1.4267227711701436,0.8490069579350777,0.03483303859760965,0.0673210794367657,0.8261424017003188,0.9582577505396414
WHP,2008,2019,11,-1.741458478800067,0.8724462784956665,0.0046277469408609355,0.009212859101199712,0.9945862264424761,0.9691108545034641
WHP,2008,2021,13,3.5925794063174528,1.3653734872436876,0.010021578540290522,0.019844286009758263,0.6296296296296297,0.9898047278344398
WHP,2008,2022,14,1.5775892821067745,1.2350575232816239,0.026876837498058456,0.052346759643625264,0.8470619801448886,0.9684225436855872
WHP,2008,2023,15,4.552168294041071,0.969279271640709,0.006670722066101859,0.013253036807131524,0.36492890995260663,0.9933036094897536
WHP,2009,2010,1,0.8855641449640091,0.6591666901616473,0.23173421207038092,0.37627307872023236,0.3557543231961836,0.7342606359282882
WHP,2009,2011,2,-1.0288428358805277,0.996228557004267,0.09903798255677031,0.18022667847451676,0.8776783226373159,0.6577651797702522
WHP,2009,2012,3,-2.2919798312477493,0.34842062913702593,0.08122931342775545,0.15025362782708712,0.9172804067634922,0.18153034300791562
WHP,2009,2013,4,-3.345835374513372,0.44034303840271816,0.032255277855909,0.062494769555271716,0.9676517457345328,0.08181818181818182
WHP,2009,2014,5,-2.7973626373308855,0.4665627512585221,0.05199208467495195,0.09884501115997776,0.9475641720072042,0.1399825021872266
WHP,2009,2015,6,-7.037637122219508,0.9987242934715436,6.035962937949941e-4,0.0012064643701675591,0.9993962380568999,0.31250000000000006
WHP,2009,2016,7,-9.182373109474314,1.1424920068150053,5.331647482617628e-5,1.0662726466248039e-4,0.9999466808850973,0.4815141557533089
WHP,2009,2017,8,-8.173250144695034,0.30830638877963146,2.8209966014341466e-4,5.640402047367659e-4,0.9997179003398565,0
WHP,2009,2018,9,-3.5309615494288717,0.48133336486289324,0.020191256009695742,0.03958327596076524,0.9796289271569447,0.30418943533697623
WHP,2009,2019,10,-6.699142799399082,0.5145692389805556,6.423871530651104e-4,0.0012839495134575915,0.9993572343512392,0.4782608695652174
WHP,2009,2021,12,-1.3651049142815628,1.0041502095750516,0.10354186684071849,0.18765371745640055,0.8822140884426319,0.5387346001252872
WHP,2009,2022,13,-3.380095038492241,0.8331123872606709,0.019894388231029767,0.039012643780766104,0.9798296006139388,0.4075235109717868
WHP,2009,2023,14,-0.40551602655794505,0.6286265795983998,0.23899039834086755,0.38578248654856356,0.6785211421915535,0.5177571588545833
WHP,2010,2011,1,-1.914406980844537,0.41906500940413105,0.0963554293468293,0.17577407247252752,0.8991558452425118,0.3159826493159826
WHP,2010,2012,2,-3.177543976211758,0.8631774607893979,0.031031333943948858,0.06019474466454159,0.968647930937953,0.24793388429752056
WHP,2010,2013,3,-4.231399519477381,0.9027063217054505,0.012985113365471852,0.025637323183024887,0.9869950571254993,0.1050847457627119
WHP,2010,2014,4,-3.6829267822948943,0.9738160684654078,0.02409083072013788,0.0470482304840036,0.9758842706532884,0.041095890410958895
WHP,2010,2015,5,-7.923201267183518,1.0787391797533428,3.622408386611897e-4,7.242193355029122e-4,0.9996377591613389,0
WHP,2010,2016,6,-10.067937254438323,1.346071946323558,0,0,1,0
WHP,2010,2017,7,-9.058814289659042,0.6280820492258875,1.1636086510237482e-4,2.3269465365354582e-4,0.9998836391348976,0
WHP,2010,2018,8,-4.416525694392881,0.9808161479748881,0.006519614017671907,0.012954767948630238,0.9934443943880188,0.4571428571428572
WHP,2010,2019,9,-7.5847069443630915,0.7630857354272923,1.5239489692471967e-4,3.047433525176439e-4,0.9998475508939884,0.7000000000000001
WHP,2010,2021,11,-2.250669059245572,1.3594774824060092,0.035773824673161723,0.06907651809882363,0.961823869994671,0.6375525455394676
WHP,2010,2022,12,-4.26565918345625,1.1942982704708385,0.007539271713802996,0.014965712852023829,0.9924120647587652,0.45964912280701753
WHP,2010,2023,13,-1.291080171521954,0.8856382538498121,0.13555179106123932,0.23874171504684655,0.8478053075755481,0.4465116279069768
WHP,2011,2012,1,-1.2631369953672213,1.1803393865263514,0.10547019545896602,0.19081508645319417,0.8776144856297338,0.5671838630707947
WHP,2011,2013,2,-2.316992538632844,1.2495519119077978,0.0507120909388839,0.09652899471932248,0.9469780911896891,0.46208651399491096
WHP,2011,2014,3,-1.7685198014503576,1.3113660578101862,0.07079618677075127,0.13223092806158482,0.9226062095601144,0.5463044619892022
WHP,2011,2015,4,-6.008794286338981,1.2322095833915052,0.001892909340559708,0.003778666008936245,0.9981060248119655,0.22916666666666669
WHP,2011,2016,5,-8.153530273593786,1.5983179043258848,1.1506727262647137e-4,2.3010806734522396e-4,0.9998849128632291,0.6
WHP,2011,2017,6,-7.144407308814506,0.9737839459451688,6.3131305020639e-4,0.001261829490987984,0.9993685872950234,0.19999999999999996
WHP,2011,2018,7,-2.502118713548344,1.3020978313244034,0.025337267270253226,0.049422308305848324,0.9732647238733857,0.6736068585425596
WHP,2011,2019,8,-5.670299963518555,1.113021256572089,8.088870310539319e-4,0.0016164665233010327,0.9991889808947284,0.7647058823529411
WHP,2011,2021,10,-0.3362620784010349,1.6515000545086203,0.08157528932865435,0.15084532742845674,0.8706926819481368,0.8190077957240821
WHP,2011,2022,11,-2.351252202611713,1.4621034753765123,0.032306054720649006,0.06259007117688815,0.9657241180475585,0.6401475237091676
WHP,2011,2023,12,0.6233268093225828,1.1297288791557274,0.13927212019428714,0.24449315966853677,0.6497485565282176,0.8122099662114567
WHP,2012,2013,1,-1.0538555432656227,0.20847498070767176,0.20116331241087876,0.33494748021752324,0.7741463968031013,0.35209598577988444
WHP,2012,2014,2,-0.5053828060831362,0.3496416260246824,0.24695001064698185,0.3960864646351805,0.6824823171046518,0.4736763556183042
WHP,2012,2015,3,-4.745657290971759,1.1523585897128568,0.002518889716539804,0.005025121705690782,0.9974656066297796,0.7083333333333334
WHP,2012,2016,4,-6.890393278226565,1.2941172685933322,2.1404144916558016e-4,4.2799129045512107e-4,0.9997857866112939,0.7894736842105263
WHP,2012,2017,5,-5.881270313447284,0.4894699456926405,0.0011869583664128967,0.00237110233307393,0.9988111396788547,0.5740740740740742
WHP,2012,2018,6,-1.2389817181811225,0.5260452383377504,0.1060124130495007,0.1917020311864366,0.8763829539670793,0.5732620320855615
WHP,2012,2019,7,-4.407162968151333,0.626877966421654,0.003584855539578625,0.007144100510865567,0.9963844074809853,0.7033898305084746
WHP,2012,2021,9,0.9268749169661865,1.0560072134146812,0.17133301303284074,0.2925436423741214,0.4841576506955178,0.7958354518620997
WHP,2012,2022,10,-1.0881152072444917,0.9153705385089276,0.10150761498121208,0.18430669675024164,0.8768047234522512,0.6342734518700184
WHP,2012,2023,11,1.8864638046898041,0.7778920702440753,0.11292638391124427,0.20293594534865503,0.22924901185770746,0.8831487750382389
WHP,2013,2014,1,0.5484727371824866,0.24255276306787096,0.2137513414704751,0.3522160333293846,0.5191180574937203,0.7221311996726929
WHP,2013,2015,2,-3.691801747706137,1.139864261102896,0.007551690973774881,0.014990180734998023,0.992318079145374,0.6918238993710691
WHP,2013,2016,3,-5.836537734960942,1.2251639000156958,8.473897238573114e-4,0.0016933445249652172,0.9991508563593795,0.7090909090909092
WHP,2013,2017,4,-4.827414770181662,0.4853737626772744,0.0029159354078748894,0.005814914899500546,0.9970692619715812,0.6339869281045751
WHP,2013,2018,5,-0.1851261749154996,0.6425371244473768,0.11279933140988639,0.20273076776020832,0.8144000403038518,0.7766545271882457
WHP,2013,2019,6,-3.35330742488571,0.6756217670610809,0.004711939041083784,0.00937968159427059,0.9951461624725033,0.8611940298507462
WHP,2013,2021,8,1.9807304602318094,1.1278606374797273,0.07153424754768478,0.13351742645911355,0.44937176644493715,0.9240306925816048
WHP,2013,2022,9,-0.0342596639788688,1.0206405562343686,0.09504179742768136,0.1735856981001825,0.8293374370231293,0.8233892859121379
WHP,2013,2023,10,2.940319347955427,0.8500843521646331,0.04191927495583828,0.08046549471429067,0.1984877126654064,0.9576409982580963
WHP,2014,2015,1,-4.240274484888623,1.020132259236579,0.0058304409775965,0.011593287973924754,0.9941198632530601,0.5917602996254682
WHP,2014,2016,2,-6.385010472143429,1.0680195357357791,5.97838460147555e-4,0.0011949625257387882,0.9994015109948611,0.6451612903225806
WHP,2014,2017,3,-5.375887507364148,0.47273249781980264,0.0017703560558586747,0.0035344548681373834,0.998224595939338,0.6162790697674418
WHP,2014,2018,4,-0.7335989120979862,0.747703001132445,0.06920000122261238,0.1294425760259696,0.9042009889403991,0.8004926108374385
WHP,2014,2019,5,-3.901780162068197,0.8078297219315993,0.002435418147618204,0.004859002592144176,0.9975214084203253,0.8773333333333334
WHP,2014,2021,7,1.432257723049323,1.2213253356347458,0.10942000977670653,0.19725623985947313,0.4883030920740356,0.8778225189866965
WHP,2014,2022,8,-0.5827324011613554,1.105106098235701,0.06781261549634256,0.12701220141479933,0.9010339605103835,0.8227592182535862
WHP,2014,2023,9,2.3918466107729404,0.8622427864236901,0.07154927414027616,0.13354360059210804,0.20316766794101587,0.9271212084055533
WHP,2015,2016,1,-2.1447359872548053,0.5276157400153971,0.008296787206538439,0.01645703390471864,0.9908079323641608,0.9215017064846416
WHP,2015,2017,2,-1.1356130224755245,0.7562584241543558,0.005587581897585547,0.01111306861415601,0.9926585671670345,0.9771455223880596
WHP,2015,2018,3,3.506675572790637,1.3063212359689613,0.004935940142608079,0.009823392607309142,0.8313458262350937,0.9949409701458009
WHP,2015,2019,4,0.3384943228204264,1.1932419284484843,0.0037259493309540546,0.007424236333508428,0.9910803970557832,0.9936417250276446
WHP,2015,2021,6,5.672532207937946,1.499548890903447,0.001331790995273397,0.0026600393740613465,0.6119402985074627,0.9986654061816029
WHP,2015,2022,7,3.657542083727268,1.3554801978240367,0.004345189893400998,0.008652781806745521,0.8279569892473118,0.9955620062139456
WHP,2015,2023,8,6.632121095661564,0.7703952138075757,9.623491156438267e-4,0.001922847780426642,0.2692307692307693,0.9990373095627753
WHP,2016,2017,1,1.0091229647792808,0.9037351299982962,0.0017585810626511433,0.0035109877687010496,0.9934288456813549,0.9976045609160159
WHP,2016,2018,2,5.651411560045442,1.3903467294827607,3.604507844507968e-4,7.206418129947916e-4,0.8970588235294117,0.999638413446468
WHP,2016,2019,3,2.483230310075232,1.2898166705447223,7.234442402630682e-4,0.001445842494101451,0.990616553945346,0.9992167342425359
WHP,2016,2021,5,7.817268195192751,1.5238594047538243,2.876242871111638e-4,5.750831663365804e-4,0.2857142857142857,0.999712342617989
WHP,2016,2022,6,5.802278070982073,1.4437198820349497,2.2097584437242104e-4,4.418540496731262e-4,0.9266405487859559,0.9997784056284971
WHP,2016,2023,7,8.776857082916369,0.977348957985744,1.0283615027156532e-4,2.0565115217034252e-4,0.3333333333333333,0.9998971585618196
WHP,2017,2018,1,4.6422885952661614,0.6589763261473084,0.002289617371743056,0.004568773999170044,0.7606382978723405,0.9976936015145794
